Date,Type,Label,Sending Wallet,Sent Amount,Sent Currency,Sent Cost Basis,Receiving Wallet,Received Amount,Received Currency,Received Cost Basis,Fee Amount,Fee Currency,Gain (USD),Net Value (USD),Fee Value (USD),TxSrc,TxDest,TxHash,Description
2021-11-23 20:36:55 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),73890840000.0,$IETH,34.14,"","","",34.14,"",0x3345e05626b525939395d5a49865c4800aa727bd,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,c78c963b139f7b018748332f279fae5a2261f13bacfc6b375dbee876707863d0,""
2021-11-23 21:55:39 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0003591797,BNB,0.2135199178,"","","",0.2135199178,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,cd80771ec280100e2787cf7ac76a6e657f3aa0913a09b1cfc093c4296159f73c,""
2021-11-24 03:34:38 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0008399814,BNB,0.4882085719,"","","",0.4882085719,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,b42bb014d33e48aeeb1e1955d37578f55d445d8a54d4cb1c16c0dcaa28a97001,""
2021-11-24 03:59:23 UTC,exchange,"",Binance Smart Chain (BNB) 3,26.2281863655,BUSD,26.5666806405,Binance Smart Chain (BNB) 3,0.0449605114,BNB,26.5508488911,0.00055311,BNB,-0.0158317494,26.2281863655,0.3226625256,0xde4a269aa38191fe33c1c94cebbf47f56983c0f2,0x10ed43c718714eb63d5aa57b78b54704e256024e,aa554ad86a60c4425963a1fbcc9a5ded701414b53bc24f1469ffef6bcfc8db1e,""
2021-11-24 04:04:43 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 3,1089725500.0,SOLIDETH,24.13,"","","",24.13,"",0xbd9d48f31d4f4edf31e34b3be531798376f8cfac,0xde4a269aa38191fe33c1c94cebbf47f56983c0f2,5c764c7b8125eb94de68c6d7477ef898eb3141565885232de66e3f8087b9b07b,""
2021-11-24 04:04:43 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 3,1089725500.0,DIVIDEND_TRACKER,24.13,"","","",24.13,"",0x0000000000000000000000000000000000000000,0xde4a269aa38191fe33c1c94cebbf47f56983c0f2,5c764c7b8125eb94de68c6d7477ef898eb3141565885232de66e3f8087b9b07b,""
2021-11-24 04:04:43 UTC,crypto_withdrawal,"",Binance Smart Chain (BNB) 3,0.0441159054,BNB,26.9982126757,"","","","","","",-1.3125305814,25.6856820943,"",0xde4a269aa38191fe33c1c94cebbf47f56983c0f2,0x10ed43c718714eb63d5aa57b78b54704e256024e,5c764c7b8125eb94de68c6d7477ef898eb3141565885232de66e3f8087b9b07b,""
2021-11-24 04:04:43 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 3,0.0002032356,BNB,0.118330225,"","","",0.118330225,"",0x10ed43c718714eb63d5aa57b78b54704e256024e,0xde4a269aa38191fe33c1c94cebbf47f56983c0f2,5c764c7b8125eb94de68c6d7477ef898eb3141565885232de66e3f8087b9b07b,""
2021-11-24 04:32:42 UTC,fiat_deposit,"","","","","",Coinbase,2500.0,USD,"","","","",2500.0,"",Commerce Bank - CHECKING *****93,"","",Bought Cardano Using Commerce Bank - CHECKING *****93
2021-11-24 04:32:42 UTC,buy,"",Coinbase,2463.3,USD,"",Coinbase,1450.751569,ADA,2500.0,36.7,USD,"",2463.3,36.7,"","",e115513e-5222-59be-9eea-ea1855a0600e,""
2021-11-24 04:48:20 UTC,transfer,"",Coinbase,580.121944,ADA,0.311226067,Binance US,580.121944,ADA,"",0.180021,ADA,-0.0076345949,978.330722,0.303591472,"","",802234778,Sent Cardano To Cardano address DdzFFzCqrhtA9T2HGzaNRMxz885V8W9NGsHiPS1uPdFzPLgJK9AWbLHGCMMJGvkJpFcQs1YWZaegxwbWCjKkuVitRDLUhpG9tmXKop2v
2021-11-24 04:49:44 UTC,sell,"",Binance US,580.1,ADA,999.654269545,Binance US,979.49885,USD,"",0.9795,USD,-21.134919545,979.49885,0.9795,"","",342089560,""
2021-11-24 04:51:22 UTC,buy,"",Binance US,980.0,USD,"",Binance US,1.668,BNB,980.0,"","","",980.0,"","","",6e04262351b64b59b3ad765ecc4a4dda,""
2021-11-24 04:59:47 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),14.9076448248,BUSD,14.9076448248,"","","",14.9076448248,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,9bf37cce20475ddf168b782b143ef8ff1d97fcd50fbd4bf264f05f5bcac36f1d,""
2021-11-24 05:13:28 UTC,transfer,"",Binance US,1.662925,BNB,2.4938333614,Binance Smart Chain (BNB),1.662925,BNB,"",0.004075,BNB,-0.1161670042,970.2775035783,2.3776663572,0x0000000000000000000000000000000000001004,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,80058499cdcc7b2a05035502074ba8aef26a65b7cb207b15a9bb196cfcbf41d9,""
2021-11-24 05:16:37 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0674776788,BNB,39.3716335573,"","","",39.3716335573,"",0x10ed43c718714eb63d5aa57b78b54704e256024e,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,5321103c79d32f4532dd2bb0793af32c15e45c92c271cad7afab4ad6858ae566,""
2021-11-24 05:16:37 UTC,crypto_withdrawal,"",Binance Smart Chain (BNB),1.6614961646,BNB,976.4187243832,"","","","","","",-6.9749125497,969.4438118334,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,5321103c79d32f4532dd2bb0793af32c15e45c92c271cad7afab4ad6858ae566,""
2021-11-24 05:16:37 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),44792875000.0,SOLIDETH,979.61,"","","",979.61,"",0xbd9d48f31d4f4edf31e34b3be531798376f8cfac,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,5321103c79d32f4532dd2bb0793af32c15e45c92c271cad7afab4ad6858ae566,""
2021-11-24 05:16:37 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),44792875000.0,DIVIDEND_TRACKER,979.61,"","","",979.61,"",0x0000000000000000000000000000000000000000,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,5321103c79d32f4532dd2bb0793af32c15e45c92c271cad7afab4ad6858ae566,""
2021-11-24 05:25:45 UTC,crypto_withdrawal,cost,Binance Smart Chain (BNB),5.0,BRISE_DIVIDEND_TRACKER,"","","","","","","","",0.0,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x0000000000000000000000000000000000000000,5cb5571838f8c694084cce91997b75876099df43d2fafc8bdc12cb8057d8d6bb,""
2021-11-24 05:25:45 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),2.332062324,BNB,1360.7033449613,"","","",1360.7033449613,"",0x10ed43c718714eb63d5aa57b78b54704e256024e,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,5cb5571838f8c694084cce91997b75876099df43d2fafc8bdc12cb8057d8d6bb,""
2021-11-24 05:25:45 UTC,crypto_withdrawal,"",Binance Smart Chain (BNB),600000000.0,BRISE,42.0,"","","","","","",162.0,204.0,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x8fff93e810a2edaafc326edee51071da9d398e83,5cb5571838f8c694084cce91997b75876099df43d2fafc8bdc12cb8057d8d6bb,""
2021-11-24 05:25:45 UTC,crypto_withdrawal,"",Binance Smart Chain (BNB),4400000000.0,BRISE,308.0,"","","","","","",1188.0,1496.0,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x7dd308207c0e700466cafda79f0218d898c211f8,5cb5571838f8c694084cce91997b75876099df43d2fafc8bdc12cb8057d8d6bb,""
2021-11-24 05:25:45 UTC,crypto_withdrawal,cost,Binance Smart Chain (BNB),0.003618495,BNB,2.1259742806,"","","","","","",-0.0146678204,2.1113064602,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,5cb5571838f8c694084cce91997b75876099df43d2fafc8bdc12cb8057d8d6bb,""
2021-11-24 05:25:45 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0001165286,BNB,0.0679916888,"","","",0.0679916888,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,5cb5571838f8c694084cce91997b75876099df43d2fafc8bdc12cb8057d8d6bb,""
2021-11-24 05:27:36 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0119499999,BNB,6.9725430015,"","","",6.9725430015,"",0x10ed43c718714eb63d5aa57b78b54704e256024e,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,ac717de649983640212643a2ff67fe0bc1674ab58ca0eec7f302a9d818c55fa0,""
2021-11-24 05:27:36 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),66847060000.0,SOLIDETH,1418.95,"","","",1418.95,"",0xbd9d48f31d4f4edf31e34b3be531798376f8cfac,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,ac717de649983640212643a2ff67fe0bc1674ab58ca0eec7f302a9d818c55fa0,""
2021-11-24 05:27:36 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),66847060000.0,DIVIDEND_TRACKER,1418.95,"","","",1418.95,"",0x0000000000000000000000000000000000000000,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,ac717de649983640212643a2ff67fe0bc1674ab58ca0eec7f302a9d818c55fa0,""
2021-11-24 05:27:36 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0000152866,ETH,0.0652893145,"","","",0.0652893145,"",0xc50a37a4f2ac0459524cb0389e3b8df6fe70d4f5,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,ac717de649983640212643a2ff67fe0bc1674ab58ca0eec7f302a9d818c55fa0,""
2021-11-24 05:27:36 UTC,crypto_withdrawal,"",Binance Smart Chain (BNB),2.4051055695,BNB,1403.540469802,"","","","","","",-0.2181144242,1403.3223553779,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,ac717de649983640212643a2ff67fe0bc1674ab58ca0eec7f302a9d818c55fa0,""
2021-11-24 06:21:54 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 3,0.000009287,ETH,0.0395659507,"","","",0.0395659507,"",0xc50a37a4f2ac0459524cb0389e3b8df6fe70d4f5,0xde4a269aa38191fe33c1c94cebbf47f56983c0f2,0db2e004cca8a09b643321a62b95e13a0532a6ea67a627f58ee3fcdf549790df,""
2021-11-24 06:28:28 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0004121297,ETH,1.7558203298,"","","",1.7558203298,"",0xc50a37a4f2ac0459524cb0389e3b8df6fe70d4f5,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,e2ad2f6ceebc884e3e4607a9d3cc43b21818c163fbd210c971a09fc754ef0621,""
2021-11-24 08:17:53 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 3,0.0000033898,ETH,0.0145556624,"","","",0.0145556624,"",0xc50a37a4f2ac0459524cb0389e3b8df6fe70d4f5,0xde4a269aa38191fe33c1c94cebbf47f56983c0f2,66151f9b192c72338990702d746e5db41777a55230baffbc57c65040f0b335e1,""
2021-11-24 08:21:06 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0003296403,ETH,1.4154619458,"","","",1.4154619458,"",0xc50a37a4f2ac0459524cb0389e3b8df6fe70d4f5,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,b5e5ddb80fbd113674b2c2f68d55077397730fbfdac0bb8d54a6ecf9a333d742,""
2021-11-24 09:14:18 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0025368248,ETH,10.9061837022,"","","",10.9061837022,"",0xe1f2ce106f540fd22027c3dd0f1138240a67cbe4,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,112808883c670262f83c6e678617e0aba5bb2834840aeab05df90a997d8f9970,""
2021-11-24 09:46:04 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 3,0.0000018014,ETH,0.0077444841,"","","",0.0077444841,"",0xc50a37a4f2ac0459524cb0389e3b8df6fe70d4f5,0xde4a269aa38191fe33c1c94cebbf47f56983c0f2,8d5af3cce26aacb9d3f706bdd75bc27900cf46dd70d6fdf364b1c9aae840439c,""
2021-11-24 09:52:45 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0001845537,ETH,0.7934235565,"","","",0.7934235565,"",0xc50a37a4f2ac0459524cb0389e3b8df6fe70d4f5,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0bd169a3a04bd58ecce55364629754f8dc35a92bb3a367fd074851b9c7b04960,""
2021-11-24 10:15:44 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0001729157,BNB,0.1016954324,"","","",0.1016954324,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,038a1d384e2c916e2e873f0029795ac64a03ccea0f84072c55aba9531356b3ed,""
2021-11-24 12:03:40 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 3,0.0000033768,ETH,0.0144621724,"","","",0.0144621724,"",0xc50a37a4f2ac0459524cb0389e3b8df6fe70d4f5,0xde4a269aa38191fe33c1c94cebbf47f56983c0f2,59ffc3ba6d69422a8b93ac47e76fce060b50466965d4de31d9891b7bd7a0e5fa,""
2021-11-24 12:05:27 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0003459476,ETH,1.481625749,"","","",1.481625749,"",0xc50a37a4f2ac0459524cb0389e3b8df6fe70d4f5,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,cd5013762b9b2f0799f698cfd5b21a9efd39614472e8288fa95019164ef43819,""
2021-11-24 13:31:07 UTC,exchange,"",Binance Smart Chain (BNB) 2,900000000.0,SAFEMOON,3423.4489803444,Binance Smart Chain (BNB) 2,4.7433101616,BNB,2785.9660532314,0.00453509,BNB,-637.482927113,2783.3049288436,2.6611243878,0xdf4a44530df09846df19ae5badb6565bac12933b,0x10ed43c718714eb63d5aa57b78b54704e256024e,4fe9416d88ccae3ff42a1212b999d491bcb042f835d4e52a9b8417817e8d3e66,""
2021-11-24 13:35:07 UTC,transfer,"",Binance Smart Chain (BNB) 2,1.0,BNB,0.0612650227,Binance Smart Chain (BNB),1.0,BNB,"",0.000105,BNB,0.0003474394,586.78535327,0.0616124621,0xdf4a44530df09846df19ae5badb6565bac12933b,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,f1624ea13d3c66bd309de511e2fd5d8aec6f97d13f9fa904763eb87510cb4531,""
2021-11-24 13:40:20 UTC,transfer,"",Binance Smart Chain (BNB) 2,3.7,BNB,0.0612650227,Binance Smart Chain (BNB),3.7,BNB,"",0.000105,BNB,0.0003474394,2171.105807099,0.0616124621,0xdf4a44530df09846df19ae5badb6565bac12933b,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,f04a2b9fd4b9f7de57b66d31347a15691aa73acf64eb1f94d5bddfb8ff7b9e58,""
2021-11-24 13:43:41 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),123520300000.0,DIVIDEND_TRACKER,2778.52,"","","",2778.52,"",0x0000000000000000000000000000000000000000,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,e69dc951cf871d7eee125ab7653a7d0f1310aadd8cfc80932d047b1d17d800b1,""
2021-11-24 13:43:41 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0159515405,BNB,9.3601303275,"","","",9.3601303275,"",0x10ed43c718714eb63d5aa57b78b54704e256024e,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,e69dc951cf871d7eee125ab7653a7d0f1310aadd8cfc80932d047b1d17d800b1,""
2021-11-24 13:43:41 UTC,crypto_withdrawal,"",Binance Smart Chain (BNB),4.7063148221,BNB,2764.0220778413,"","","","","","",-2.4254723556,2761.5966054858,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,e69dc951cf871d7eee125ab7653a7d0f1310aadd8cfc80932d047b1d17d800b1,""
2021-11-24 13:43:41 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0003903891,ETH,1.6613345347,"","","",1.6613345347,"",0xc50a37a4f2ac0459524cb0389e3b8df6fe70d4f5,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,e69dc951cf871d7eee125ab7653a7d0f1310aadd8cfc80932d047b1d17d800b1,""
2021-11-24 13:43:41 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),123520300000.0,SOLIDETH,2778.52,"","","",2778.52,"",0xbd9d48f31d4f4edf31e34b3be531798376f8cfac,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,e69dc951cf871d7eee125ab7653a7d0f1310aadd8cfc80932d047b1d17d800b1,""
2021-11-24 14:43:57 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 3,0.0000069113,ETH,0.0289643906,"","","",0.0289643906,"",0xc50a37a4f2ac0459524cb0389e3b8df6fe70d4f5,0xde4a269aa38191fe33c1c94cebbf47f56983c0f2,e9ff28a4c284cfee5aefc774b1f4fb7ba5be796a2e782be50e215f86cf58a0af,""
2021-11-24 15:01:16 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0006691096,ETH,2.8532160077,"","","",2.8532160077,"",0xc50a37a4f2ac0459524cb0389e3b8df6fe70d4f5,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,f71ebc301f7baf4b2881451d47f405fb536da1f08ecace313e3abc2a09bd02c8,""
2021-11-24 16:36:28 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0012208099,BNB,0.714251855,"","","",0.714251855,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,1c425b7d3a1d13c7bc3340d3db283fc8a8e3f5cf17715d5fda1c07046ffe6fe1,""
2021-11-24 17:45:02 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 3,0.0000021317,ETH,0.0089921573,"","","",0.0089921573,"",0xc50a37a4f2ac0459524cb0389e3b8df6fe70d4f5,0xde4a269aa38191fe33c1c94cebbf47f56983c0f2,55d8a243dadcea727b7ccdf4f673ca0ca49ddbb1fd193f78f73e1a90eaae9584,""
2021-11-24 17:48:27 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0004600243,ETH,1.94052206,"","","",1.94052206,"",0xc50a37a4f2ac0459524cb0389e3b8df6fe70d4f5,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,cfeb269e4ea042605f385ad064b47a04e97bc5274e12bbe5864c03a447bd3c60,""
2021-11-24 21:01:32 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 3,0.0000062731,ETH,0.0267466326,"","","",0.0267466326,"",0xc50a37a4f2ac0459524cb0389e3b8df6fe70d4f5,0xde4a269aa38191fe33c1c94cebbf47f56983c0f2,de4ea66a1a8877e0bda697b5c47807cd790137d4ca49ec7e9395df6bdd820acb,""
2021-11-24 21:10:30 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.001353723,ETH,5.7718722288,"","","",5.7718722288,"",0xc50a37a4f2ac0459524cb0389e3b8df6fe70d4f5,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,161eeeced51d86cd8219f1ccf0c70176bccee3cd977f165ebb85c82791e5933e,""
2021-11-24 23:56:51 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0002940684,BNB,0.1736046011,"","","",0.1736046011,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,03037ec46408b2c5096183de899bb2197efd45ef37ec8042ce52ca9f2e28c988,""
2021-11-24 23:58:27 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 3,0.0000076982,ETH,0.0328199485,"","","",0.0328199485,"",0xc50a37a4f2ac0459524cb0389e3b8df6fe70d4f5,0xde4a269aa38191fe33c1c94cebbf47f56983c0f2,c2777db9b97628cf1f837399b62051894ebea365cbc0ff2e06936ad074b5acb5,""
2021-11-24 23:59:30 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0016612482,ETH,7.0824453036,"","","",7.0824453036,"",0xc50a37a4f2ac0459524cb0389e3b8df6fe70d4f5,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,d16b0cc5b668f54ecc9ce7fc4e5a4834201e59f4e46c997f020c6fdb40cb4df4,""
2021-11-25 02:58:58 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 3,0.0000028835,ETH,0.0124107364,"","","",0.0124107364,"",0xc50a37a4f2ac0459524cb0389e3b8df6fe70d4f5,0xde4a269aa38191fe33c1c94cebbf47f56983c0f2,c31bd8fd67f813f5ea4cf6a89e971ab8dee69ca51754bf097f3d80fcd2dd264a,""
2021-11-25 02:59:33 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0006222536,ETH,2.6782123877,"","","",2.6782123877,"",0xc50a37a4f2ac0459524cb0389e3b8df6fe70d4f5,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,a51379f1fa48925d50ba0e5934927702cfc0de0b195a76ce4ae0ecfab6008848,""
2021-11-25 03:03:32 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),17922870000.0,$IETH,9.06,"","","",9.06,"",0x3345e05626b525939395d5a49865c4800aa727bd,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,21f17954163f5f0027a2a9f12914ccb59eb8279ca143d6d2584aa3db2d4611b7,""
2021-11-25 03:03:32 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),17922870000.0,INFINITYETH_DIVIDEND_TRACKER,9.06,"","","",9.06,"",0x0000000000000000000000000000000000000000,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,21f17954163f5f0027a2a9f12914ccb59eb8279ca143d6d2584aa3db2d4611b7,""
2021-11-25 03:03:32 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0010842285,ETH,4.6876555135,"","","",4.6876555135,"",0xe1f2ce106f540fd22027c3dd0f1138240a67cbe4,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,21f17954163f5f0027a2a9f12914ccb59eb8279ca143d6d2584aa3db2d4611b7,""
2021-11-25 03:03:32 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0000704821,BNB,0.0431263672,"","","",0.0431263672,"",0x10ed43c718714eb63d5aa57b78b54704e256024e,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,21f17954163f5f0027a2a9f12914ccb59eb8279ca143d6d2584aa3db2d4611b7,""
2021-11-25 03:03:32 UTC,crypto_withdrawal,"",Binance Smart Chain (BNB),0.01691974,BNB,9.9377480417,"","","","","","",0.415049633,10.3527976747,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,21f17954163f5f0027a2a9f12914ccb59eb8279ca143d6d2584aa3db2d4611b7,""
2021-11-25 03:06:17 UTC,exchange,"",Binance Smart Chain (BNB),14.9076448248,BUSD,15.2324767403,Binance Smart Chain (BNB),0.0247106218,BNB,15.2412937729,0.00055305,BNB,0.0088170326,14.9076448248,0.3336489481,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,93f30992b62f399fc83fabcf5ea4446975417e8f03577ee367f159bc0b5f91b1,""
2021-11-25 03:08:01 UTC,exchange,"",Binance Smart Chain (BNB),0.0100653588,ETH,43.4502081623,Binance Smart Chain (BNB),0.0719794776,BNB,43.8881343059,0.00061301,BNB,0.4379261437,43.5175193001,0.3706150058,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,f3b380965936b58427db85270bb3c76051bb03cda4f9fa83494167abccbdcd36,""
2021-11-25 03:11:00 UTC,crypto_withdrawal,"",Binance Smart Chain (BNB),0.0962916474,BNB,56.6684003009,"","","","","","",2.2502322135,58.9186325144,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,9d6a753464721e5fc39ec744cb6fbc3532a6a473ef6629a779be80ce26e753d7,""
2021-11-25 03:11:00 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0004529051,BNB,0.2771221583,"","","",0.2771221583,"",0x10ed43c718714eb63d5aa57b78b54704e256024e,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,9d6a753464721e5fc39ec744cb6fbc3532a6a473ef6629a779be80ce26e753d7,""
2021-11-25 03:11:00 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),1483173500.0,SOLIDETH,59.67,"","","",59.67,"",0xbd9d48f31d4f4edf31e34b3be531798376f8cfac,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,9d6a753464721e5fc39ec744cb6fbc3532a6a473ef6629a779be80ce26e753d7,""
2021-11-25 03:11:00 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),1483173500.0,DIVIDEND_TRACKER,59.67,"","","",59.67,"",0x0000000000000000000000000000000000000000,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,9d6a753464721e5fc39ec744cb6fbc3532a6a473ef6629a779be80ce26e753d7,""
2021-11-25 03:14:57 UTC,exchange,"",Binance Smart Chain (BNB) 2,900000000.0,SAFEMOON,2934.1265570177,Binance Smart Chain (BNB) 2,4.6742423935,BNB,2862.8357558581,0.00453509,BNB,-71.2908011596,2860.0608391509,2.7749167072,0xdf4a44530df09846df19ae5badb6565bac12933b,0x10ed43c718714eb63d5aa57b78b54704e256024e,5be4681bcbf8ef8997b6f15e03230117b0884d38600e44b2ed87b533e088b6e4,""
2021-11-25 03:20:26 UTC,transfer,"",Binance Smart Chain (BNB) 2,4.71,BNB,0.0647630747,Binance Smart Chain (BNB),4.71,BNB,"",0.000105,BNB,-0.0005160026,2881.9400917533,0.0642470721,0xdf4a44530df09846df19ae5badb6565bac12933b,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,92a8fad38ea9924803fcd97bd5c4855cc199e7009dac5fd5c60c079bd0c2bf88,""
2021-11-25 03:23:35 UTC,crypto_withdrawal,"",Binance Smart Chain (BNB),4.7060260335,BNB,2882.1738216443,"","","","","","",-2.6653081032,2879.5085135411,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,1cc1128be866ce2821731c5f2952111c5731a6628d5b57ecd1442585bde4434c,""
2021-11-25 03:23:35 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),69048305000.0,SOLIDETH,3006.88,"","","",3006.88,"",0xbd9d48f31d4f4edf31e34b3be531798376f8cfac,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,1cc1128be866ce2821731c5f2952111c5731a6628d5b57ecd1442585bde4434c,""
